date,account,amount_out_positive,category,description,source,passthrough
2026-04-28,boa4908,-243.84,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-04-28,boa4908,1082.69,contractors_upwork,Escrow I,plaid,0
2026-04-28,boa4908,-161.0,software_shopify,Shopify DES:TRANSFER ID:ST-P1N3D5Z9G3Y5 ,plaid,0
2026-04-29,amex9008,5.29,subs_small,AMAZON PRIME*BJ35R4LB1 AMZN.COM/BILL WA,amex_stmt,0
2026-04-29,boa4908,-5044.75,in_amazon_settlement,AMAZON.CJ5BH9UYM DES:PAYMENTS ID:3RN07DN,plaid,0
2026-04-29,boa4908,-14141.59,in_amazon_settlement,AMAZON.CJ5BH9UYM DES:PAYMENTS ID:59YGBGD,plaid,0
2026-04-29,boa4908,-105.84,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-04-30,amex9008,50.0,gna_other,PAYPAL *ESC REG 2 3615618400 TX,amex_stmt,0
2026-04-30,boa4908,-101.49,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-04-30,paypal,50.0,gna_other,Education Service Center Region,plaid,1
2026-05-01,amex9008,1054.64,software_aws,Amazon Web Services AWS.Amazon.com WA,amex_stmt,0
2026-05-01,amex9008,64.1,merchant_fees,Authorize.Net (877)447-3938 UT,amex_stmt,0
2026-05-01,amex9008,178.08,software_web,GOOGLE*WORKSPACE_AXISCOREONLINE.COM MOUNTAIN VIEW CA,amex_stmt,0
2026-05-01,amex9008,100.0,vendor_mckenzie_prep,MCKENZIE SERVICES HILLSBORO OR,amex_stmt,0
2026-05-01,amex9008,61.42,software_shopify,SHOPIFY* 524040285 ELK GROVE VILLAGE IL,amex_stmt,0
2026-05-01,boa4908,-358.94,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-02,amex9008,1016.79,advertising_amazon,AMAZON.COM*BJ7FT3821 AMZN.COM/BILL WA,amex_stmt,0
2026-05-04,amex9008,20.13,subs_small,APPLE.COM/BILL INTERNET CHARGE CA,amex_stmt,0
2026-05-04,amex9008,50.0,vehicle_fuel,AplPay CITGO OIL CO 479-928-7135 OK,amex_stmt,0
2026-05-04,amex9008,310.0,rent_office,OSI MANAGEMENT INC WASHINGTON DC,amex_stmt,0
2026-05-04,amex9008,217.94,software_taxjar,TAXJAR SOUTH SAN FRANCISCO CA,amex_stmt,0
2026-05-04,amex9008,19.95,software_comms_ship,TWILIO SENDGRID SAN FRANCISCO CA,amex_stmt,0
2026-05-04,boa4908,-956.75,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-04,boa4908,2993.51,merchant_fees,BANKCARD DES:MERCH FEES ID:XXXXXXXXXX006,plaid,0
2026-05-05,amex9008,3.17,subs_small,APPLE.COM/BILL INTERNET CHARGE CA,amex_stmt,0
2026-05-05,amex9008,178.95,vehicle_fuel,AplPay JIFFY LUBE ALEXANDRIA VA,amex_stmt,0
2026-05-05,amex9008,19.99,software_comms_ship,BT*IPOSTAL*RENEWAL MONTEBELLO NY,amex_stmt,0
2026-05-05,amex9008,211.06,vendor_mckenzie_prep,MCKENZIE SERVICES HILLSBORO OR,amex_stmt,0
2026-05-05,boa4908,-104.6,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-05,boa4908,1078.27,contractors_upwork,Escrow I,plaid,0
2026-05-05,boa4908,-59.84,software_shopify,Shopify DES:TRANSFER ID:ST-R4T3Q9F3V4P0 ,plaid,0
2026-05-05,boa4908,1000.0,contractors_wise,Wise Inc DES:WISE ID:TrnWise INDN:Axisco,plaid,0
2026-05-05,paypal,69.95,software_web,Gz Systems Limited,plaid,1
2026-05-06,amex9008,50.55,vehicle_fuel,AplPay ROYAL FARMS #282 282 UPPER MARLBOR MD,amex_stmt,0
2026-05-06,amex9008,201.25,vendor_mckenzie_prep,MCKENZIE SERVICES HILLSBORO OR,amex_stmt,0
2026-05-06,amex9008,143.36,software_comms_ship,TMOBILE*AUTO PAY 800-937-8997 WA,amex_stmt,0
2026-05-06,boa4908,-368.17,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-06,boa4908,69.95,software_web,Gz Systems Limit,plaid,0
2026-05-07,amex9008,2.25,software_amazon_tools,BT*IPOSTAL*SCANUPTO10PAGE MONTEBELLO NY,amex_stmt,0
2026-05-07,boa4908,10.0,bank_fees,ONLINE BUSINESS SUITE DIRECT PMT SERVICE,plaid,0
2026-05-07,boa4908,-54.09,software_shopify,SHOPIFY DES:TRANSFER ID:ST-P0C7F7Q5F6E0 ,plaid,0
2026-05-08,amex9008,18.01,amazon_com_purchases,AMAZON DIGITAL SVCS AMZN.COM/BILL WA,amex_stmt,0
2026-05-08,amex9008,23.41,amazon_com_purchases,AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,amex_stmt,0
2026-05-08,amex9008,12.48,software_web,"DNH*GODADDY#4083737601 Amsterdam NL 10,59",amex_stmt,0
2026-05-08,boa4908,-17463.95,in_amazon_settlement,AMAZON.CW6LAIBNB DES:PAYMENTS ID:3S2Y9WM,plaid,0
2026-05-08,boa4908,-37272.33,in_amazon_settlement,AMAZON.CW6LAIBNB DES:PAYMENTS ID:4X19LSJ,plaid,0
2026-05-09,amex9008,42.39,amazon_com_purchases,AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,amex_stmt,0
2026-05-09,amex9008,21.5,amazon_com_purchases,AMAZON.COM AMZN.COM/BILL WA,amex_stmt,0
2026-05-10,amex9008,10.58,amazon_com_purchases,AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,amex_stmt,0
2026-05-11,amex9008,79.5,software_accounting,INTUIT QUICKBOOKS 800-446-8848 CA,amex_stmt,0
2026-05-11,boa4908,-578.7,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-11,boa4908,7.65,taxes_sales_remit,Florida Department of Revenue,plaid,0
2026-05-12,amex9008,180.18,amazon_com_purchases,AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,amex_stmt,0
2026-05-12,amex9008,26.49,gna_other,EXPERIAN* CREDIT REPORT 479-343-6237 CA,amex_stmt,0
2026-05-12,boa4908,-363.39,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-12,boa4908,1058.66,contractors_upwork,Escrow I,plaid,0
2026-05-13,amex9008,57.45,software_amazon_tools,"KEEPA PRICE TRACKER KEMNATH BA 49,00",amex_stmt,0
2026-05-13,boa4908,-783.0,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-13,boa4908,-1336.5,software_shopify,Shopify DES:TRANSFER ID:ST-Y7Y0K0N0C9N0 ,plaid,0
2026-05-13,boa4908,81831.68,vendor_essendant,TRANSFER AXISCORE LLC:Essendant Receivab,plaid,0
2026-05-13,boa4908,11087.84,vendor_spr,TRANSFER AXISCORE LLC:S.P. Richards Co. ,plaid,0
2026-05-14,boa4908,-799.68,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-15,amex9008,2.2,software_comms_ship,BT*IPOSTAL*SHIPTHEITEMS MONTEBELLO NY,amex_stmt,0
2026-05-15,amex9008,329.8,vendor_mckenzie_prep,MCKENZIE SERVICES HILLSBORO OR,amex_stmt,0
2026-05-15,boa4908,-31080.91,in_amazon_settlement,AMAZON.CCQUY689S DES:PAYMENTS ID:57M9ZRH,plaid,0
2026-05-15,boa4908,-21733.21,in_amazon_settlement,AMAZON.CCQUY689S DES:PAYMENTS ID:EJU47AL,plaid,0
2026-05-15,boa4908,-100.0,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-15,boa4908,-670.89,software_shopify,Shopify DES:TRANSFER ID:ST-G6Z8H3H7F6P2 ,plaid,0
2026-05-16,amex9008,2.75,gna_other,AplPay PARKMOBILE ParkMobile ATLANTA GA,amex_stmt,0
2026-05-16,amex9008,77.73,vehicle_fuel,AplPay ROYAL FARMS #282 282 UPPER MARLBOR MD,amex_stmt,0
2026-05-16,amex9008,256.77,software_comms_ship,BT*DIALPAD SAN RAMON CA,amex_stmt,0
2026-05-16,paypal,23.89,software_web,GoDaddy,plaid,1
2026-05-18,amex9008,21.33,amazon_com_purchases,AMAZON.COM AMZN.COM/BILL WA,amex_stmt,0
2026-05-18,boa4908,-127.82,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-18,boa4908,16561.19,vendor_isg_trimega,Independent Supp,plaid,0
2026-05-18,boa4908,23.89,software_web,GoDaddy,plaid,0
2026-05-18,boa4908,689.81,software_shopify,Shopify DES:TRANSFER ID:ST-U3W9E1E0L4M8 ,plaid,0
2026-05-19,boa4908,1046.09,contractors_upwork,Escrow I,plaid,0
2026-05-19,boa4908,-170.04,software_shopify,Shopify DES:TRANSFER ID:ST-F3J2X9S0P8A3 ,plaid,0
2026-05-20,amex9008,147.0,software_amazon_tools,INFORMED REPRICER JERSEY CITY NJ,amex_stmt,0
2026-05-20,amex9008,1692.79,vendor_ors_nasco,ORS NASCO 800-678-6577 000000001 DEERFIELD IL,amex_stmt,0
2026-05-21,amex9008,2003.13,advertising_amazon,AMAZON.COM*8J11447F3 AMZN.COM/BILL WA,amex_stmt,0
2026-05-21,amex9008,21.2,software_shopify,SHOPIFY* 533515785 ELK GROVE VILLAGE IL,amex_stmt,0
2026-05-21,boa4908,-105.56,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-22,amex9008,15.85,subs_small,Audible audible.com NJ,amex_stmt,0
2026-05-22,amex9008,-738.13,travel,EKENE UDOYE AMEX TRAVEL PAY WITH POINTS CREDIT,amex_stmt,0
2026-05-22,amex9008,-29272.45,transfer_amex_payment,EKENE UDOYE AUTOPAY PAYMENT RECEIVED - THANK YOU,amex_stmt,0
2026-05-22,amex9008,136.75,vendor_mckenzie_prep,MCKENZIE SERVICES HILLSBORO OR,amex_stmt,0
2026-05-22,amex9008,196.8,vendor_mckenzie_prep,MCKENZIE SERVICES HILLSBORO OR,amex_stmt,0
2026-05-22,amex9008,3253.53,travel,PwP Virgin Atlantic Airways NORWALK CT,amex_stmt,0
2026-05-22,boa4908,29272.45,transfer_amex_payment,AMERICAN EXPRESS DES:ACH PMT ID:A2998 IN,plaid,0
2026-05-22,boa4908,-819.22,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-22,boa4908,2500.0,owner_draw,TRANSFER AXISCORE LLC:Ekene Udoye Confir,plaid,0
2026-05-23,amex9008,49.45,software_accounting,INTUIT *QBOOKS ONLINE 800-446-8848 CA,amex_stmt,0
2026-05-24,amex9008,38.14,subs_small,APPLE.COM/BILL INTERNET CHARGE CA,amex_stmt,0
2026-05-25,paypal,102.99,software_shipping_auctane,Auctane LLC,plaid,1
2026-05-26,amex9008,212.0,software_ai_media,CLAUDE.AI SUBSCRIPTION SAN FRANCISCO CA,amex_stmt,0
2026-05-26,amex9008,191.74,gsa_iff_fee,GSA IFF REMITTANCE 000000001 WASHINGTON DC,amex_stmt,0
2026-05-26,amex9008,20.6,software_web,SQSP* DOMAIN#236091615 NEW YORK NY,amex_stmt,0
2026-05-26,boa4908,-458.35,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-26,boa4908,-160.6,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-26,boa4908,1.0,bank_fees,External transfer fee - 3 Day - 05/22/20,plaid,0
2026-05-26,boa4908,102.99,software_shipping_auctane,PAYPAL DES:PURCHASE ID:AUCTANE LLC INDN:,plaid,0
2026-05-26,boa4908,-47.19,software_shopify,Shopify DES:TRANSFER ID:ST-H6A8E2S3L5D3 ,plaid,0
2026-05-27,amex9008,100.0,software_comms_ship,EASYPOST 2FF7D73EA5184 LEHI UT,amex_stmt,0
2026-05-27,boa4908,993.63,contractors_upwork,Escrow I,plaid,0
2026-05-28,amex9008,37.8,amazon_com_purchases,AMAZON.COM AMZN.COM/BILL WA,amex_stmt,0
2026-05-28,amex9008,21.2,software_ai_media,OPENAI *CHATGPT SUBSCR SAN FRANCISCO CA,amex_stmt,0
2026-05-28,amex9008,53.43,software_web,SQSP* WORKSP#236480444 NEW YORK NY,amex_stmt,0
2026-05-28,boa4908,-18179.5,in_amazon_settlement,AMAZON.CUB83PW84 DES:PAYMENTS ID:3B1L0JW,plaid,0
2026-05-28,boa4908,-82337.61,in_amazon_settlement,AMAZON.CX8XKW5LU DES:PAYMENTS ID:2TRKA19,plaid,0
2026-05-28,boa4908,-110.8,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-29,amex9008,835.29,amazon_com_purchases,AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,amex_stmt,0
2026-05-29,amex9008,5.29,subs_small,AMAZON PRIME*PH60916M3 AMZN.COM/BILL WA,amex_stmt,0
2026-05-29,amex9008,55.7,vehicle_fuel,AplPay SHELL SERVICE STATION 57543992002 VIENNA VA,amex_stmt,0
2026-05-29,boa4908,-458.0,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-05-30,amex9008,38.6,personal_on_card,MED*PATIENT FIRST CORPORA 063700000115 GLEN ALLEN VA,amex_stmt,0
2026-06-01,amex9008,296.79,amazon_com_purchases,AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,amex_stmt,0
2026-06-01,amex9008,956.39,software_aws,Amazon Web Services AWS.Amazon.com WA,amex_stmt,0
2026-06-01,amex9008,60.8,merchant_fees,Authorize.Net (877)447-3938 UT,amex_stmt,0
2026-06-01,amex9008,173.04,software_web,GOOGLE*WORKSPACE_AXISCOREONLINE.COM MOUNTAIN VIEW CA,amex_stmt,0
2026-06-01,amex9008,100.0,vendor_mckenzie_prep,MCKENZIE SERVICES HILLSBORO OR,amex_stmt,0
2026-06-01,amex9008,61.42,software_shopify,SHOPIFY* 538406227 ELK GROVE VILLAGE IL,amex_stmt,0
2026-06-01,boa4908,-1025.4,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-06-01,boa4908,768.4,merchant_fees,BANKCARD DES:MERCH FEES ID:XXXXXXXXXX006,plaid,0
2026-06-02,amex9008,1102.58,advertising_amazon,AMAZON.COM*0A5O39RP3 AMZN.COM/BILL WA,amex_stmt,0
2026-06-02,amex9008,55.9,vehicle_fuel,AplPay ROYAL FARMS #282 282 UPPER MARLBOR MD,amex_stmt,0
2026-06-02,amex9008,-634.94,amazon_com_purchases,EKENE UDOYE AMAZON MARKETPLACE NA PA,amex_stmt,0
2026-06-02,amex9008,150.0,vendor_mckenzie_prep,MCKENZIE SERVICES HILLSBORO OR,amex_stmt,0
2026-06-02,boa4908,798.98,contractors_upwork,Escrow I,plaid,0
2026-06-03,amex9008,19.95,software_comms_ship,TWILIO SENDGRID SAN FRANCISCO CA,amex_stmt,0
2026-06-03,boa4908,-780.12,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-06-04,amex9008,2.25,software_amazon_tools,BT*IPOSTAL*SCANUPTO10PAGE MONTEBELLO NY,amex_stmt,0
2026-06-04,amex9008,268.15,vendor_mckenzie_prep,MCKENZIE SERVICES HILLSBORO OR,amex_stmt,0
2026-06-04,amex9008,310.0,rent_office,OSI MANAGEMENT INC WASHINGTON DC,amex_stmt,0
2026-06-04,amex9008,307.94,software_taxjar,TAXJAR SOUTH SAN FRANCISCO CA,amex_stmt,0
2026-06-04,boa4908,-205.77,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-06-04,boa4908,101508.31,vendor_essendant,Essendant Co.,plaid,0
2026-06-04,boa4908,1000.0,contractors_wise,Wise Inc DES:WISE ID:TrnWise INDN:Axisco,plaid,0
2026-06-05,amex9008,3.17,subs_small,APPLE.COM/BILL INTERNET CHARGE CA,amex_stmt,0
2026-06-05,amex9008,19.99,software_comms_ship,BT*IPOSTAL*RENEWAL MONTEBELLO NY,amex_stmt,0
2026-06-05,boa4908,-23910.15,in_amazon_settlement,AMAZON.CHYIOLKMI DES:PAYMENTS ID:5A33RYL,plaid,0
2026-06-05,boa4908,-27594.95,in_amazon_settlement,AMAZON.CHYIOLKMI DES:PAYMENTS ID:6DH2OZV,plaid,0
2026-06-05,boa4908,-402.0,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-06-05,boa4908,10.0,bank_fees,ONLINE BUSINESS SUITE DIRECT PMT SERVICE,plaid,0
2026-06-06,amex9008,13.77,amazon_com_purchases,Amazon,plaid,0
2026-06-06,amex9008,115.26,software_comms_ship,T-Mobile,plaid,0
2026-06-07,amex9008,81.26,vehicle_fuel,ExxonMobil,plaid,0
2026-06-08,amex9008,186.45,travel,Cambria Suites,plaid,0
2026-06-08,boa4908,-468.88,in_merchant_deposits,BANKCARD DES:MERCH DEP ID:XXXXXXXXXX0061,plaid,0
2026-06-08,boa4908,1625.0,sba_loan_payment,Small Business Administration,plaid,0
2026-06-09,boa4908,823.4,contractors_upwork,Escrow I,plaid,0
2026-06-09,boa4908,-231.78,software_shopify,Shopify DES:TRANSFER ID:ST-N4W5V7X9U3N3 ,plaid,0
